Year,OuderRegioNaam,Unnamed: 0,Kiesgerechtigden,Opkomst,OngeldigeStemmen,BlancoStemmen,GeldigeStemmen,VVD,PVV (Partij voor de Vrijheid),CDA,Democraten 66 (D66),GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,Volt,JA21,BBB,BIJ1,Piratenpartij,Rooms-Katholieke Staatspartij (RKSP),Sociaal-Democratische Arbeiderspartij (SDAP),Anti-Revolutionaire Partij,Liberale Unie,CHU 1,Vrijzinnig-Democratische Bond (VDB),CHU 2,Vrijheidsbond 1,Vrijheidsbond 2,Communistische Partij van Nederland,HGSP,Christelijk-Historische Unie,Liberale Staatspartij (LSP),Rooms-Katholieke Volkspartij (RKVP),Plattelandersbond,Christelijk-Democratische Unie,Nationaal-Socialistische Beweging (NSB),Katholieke Volkspartij (KVP),Partij van de Vrijheid,Overig,Lijst Welter,Katholieke Nationale Partij,Gereformeerd Politiek Verbond (GPV),Pacifistisch-Socialistische Partij (PSP),Boeren Partij,Democratisch Socialisten '70,Politieke Partij Radikalen (PPR),Nederlandse Middenstands Partij,Rooms Katholieke Partij Nederland (RKPN),Reformatorische Politieke Federatie (RPF),Evangelische Volkspartij,CP,Centrumdemocraten,GL,De Groenen,Algemeen Ouderen Verbond (AOV),Ouderen Unie 55+,Lijst Pim Fortuyn,LN,Verenigde Senioren Partij,ETnNL,TROTS op Nederland Lijst Rita Verdonk
2012,Flevoland,1298,283489,204953,514,336,204103,58525,25319,13132,11825,3408,16896,47514,9484,4034,4323,7246,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Fryslân,5426,499189,384661,707,542,383412,76273,28071,53004,19690,6660,36602,126995,18673,6006,4392,3455,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Gelderland,11465,1541586,1186331,2094,1508,1182729,303623,101133,113369,90379,28516,114093,287328,48447,20087,19039,47269,0,0,0,0,0,0,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Groningen,4757,455015,343682,665,605,342412,58715,24362,26354,25932,9577,40015,120926,19860,6804,3938,2568,0,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Limburg,7394,876234,619358,1302,1641,616415,139676,109210,59595,38934,11305,88503,134588,3263,11120,13334,589,0,0,0,0,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Noord-Brabant,5235,1885588,1369885,2695,2449,1364741,392416,150583,123921,106856,24692,188133,292908,12451,21202,32912,6370,0,0,0,0,0,0,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Noord-Holland,10720,2008757,1499796,4033,2731,1493032,437620,129822,83458,154232,46519,124680,403808,20659,38770,32276,5003,0,0,0,0,0,0,5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Overijssel,5430,861588,658744,1271,1065,656408,151354,53434,89760,43152,11451,61267,161862,40419,8534,9780,19761,0,0,0,0,0,0,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Total,418,12689810,9462223,20984,17004,9424235,2504948,950263,801620,757091,219896,909853,2340750,294586,182162,177631,196780,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Utrecht,6130,927767,727523,1400,1240,724883,214681,57301,53756,78857,25964,47587,163201,32162,13998,11638,19441,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Zeeland,3292,290047,219335,402,318,218615,53011,21785,20933,10684,3425,20003,49520,9190,3847,3591,20675,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Zuid-Holland,15535,2665653,1951320,5352,3847,1942121,549192,224956,135359,158947,42959,145180,455530,67451,43307,38393,62392,0,0,0,0,0,0,7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Drenthe,2,385263,317404,610,352,316442,61555,40798,45692,32412,24546,37744,27129,14449,8107,11178,2460,900,5744,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Flevoland,3,292745,233294,791,431,232072,47998,34047,24740,23243,18438,18743,11873,10998,7399,8930,9072,4971,4985,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Fryslân,4,503111,415012,796,572,413644,70323,46494,78348,40024,34559,45944,34672,21168,11969,11961,3880,914,7537,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Gelderland,5,1586168,1315900,2902,1590,1311408,274181,153836,182226,156571,115349,119125,71264,58582,37728,36638,53160,18029,19123,0,0,0,0,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Groningen,6,457906,372142,760,560,370822,51477,41689,42889,46674,44073,51643,30814,22107,13451,10389,2771,1755,5942,0,0,0,0,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Limburg,7,872475,683413,1835,1331,680247,121813,133224,101630,71864,46334,92857,27511,4404,19838,31003,859,7381,13721,0,0,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Noord-Brabant,8,1923617,1546550,4009,2581,1539960,368854,224060,207116,180227,120014,187988,64685,17776,40129,51552,7613,25777,24293,0,0,0,0,4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Noord-Holland,9,2063757,1689724,6651,2561,1680512,389823,181222,135118,249509,206435,118629,114949,30503,74556,52148,6029,49834,32996,0,0,0,0,7329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Overijssel,10,874423,730312,1853,907,727552,135760,84386,144223,77333,50604,66753,40025,43578,15497,18510,21852,10627,10632,0,0,0,0,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Total,11,12988563,10572338,31582,15918,10524838,2238351,1372941,1305217,1288794,960685,955633,599692,356376,335511,327494,218978,216241,187388,0,0,0,0,35530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Utrecht,12,960520,814510,2173,968,811369,184071,81286,86895,124167,94721,45867,42149,40064,27286,18427,21238,22179,12502,0,0,0,0,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Zeeland,13,289800,235525,500,442,234583,46244,31302,31563,19021,14554,22299,13203,10692,6808,8162,22382,1579,4067,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Zuid-Holland,14,2764061,2215100,8657,3572,2202871,485836,320456,223986,266880,190759,147856,121179,81955,72625,68551,67650,72279,45801,0,0,0,0,7861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Drenthe,0,375815,300299,481,432,299386,60379,37536,32207,38396,12003,23056,26333,13713,9913,3273,2303,932,16784,4095,6203,6179,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Flevoland,0,307056,231605,534,476,230595,48696,28008,18272,27805,9979,13148,11061,9629,8302,2737,9451,5654,16072,3800,6081,1992,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Fryslân,0,600957,487762,788,743,486231,90353,51008,68044,61858,19728,31914,40190,23058,17640,3929,5421,1648,33515,7866,10024,10642,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Gelderland,0,1618657,1309852,2147,1951,1305754,287432,131507,135398,186660,68338,74372,70523,60577,47468,11846,53525,17036,58795,27566,28019,19990,5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Groningen,0,461525,360472,610,632,359230,53539,36595,31758,55182,23333,34275,17411,19604,15722,3064,2912,1838,18312,10330,5740,6025,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Limburg,0,862826,654208,1624,1305,651279,135929,111646,71901,82117,26665,49726,45594,4623,22722,9139,762,6665,42182,10133,12768,5392,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Noord-Brabant,0,2011756,1559379,2776,2500,1554103,394542,175093,152492,241896,75382,118841,75752,22874,53621,18236,7769,22774,74018,38089,33642,12770,6723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Noord-Holland,0,2037283,1616275,4656,2938,1608681,343027,143996,107179,297644,105393,86044,98793,27776,83429,15600,5049,47360,73610,55832,37847,8292,34246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Overijssel,0,988668,801722,1409,1165,799148,160563,83264,124350,98003,32016,46130,43379,45123,21558,6544,22717,9781,40118,15209,16186,20299,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Total,0,12872639,10160129,21160,16795,10122174,2190767,1092056,972858,1519434,519502,624414,576845,353123,387293,102841,194194,190853,510485,246257,238970,106581,83727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Utrecht,0,953261,784213,1309,1187,781717,166518,61510,63869,145636,56032,31180,37873,39096,32713,6320,21515,22478,27889,27903,16702,3417,7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Zeeland,0,244486,183525,291,338,182896,29382,25570,19307,18327,6572,20296,17411,11018,5652,2017,1840,1090,11484,1850,3079,4606,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Zuid-Holland,0,2410349,1870817,4535,3128,1863154,420407,206323,148081,265910,84061,95432,92525,76032,68553,20136,60930,53597,97706,43584,62679,6977,17681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
